Customer ID,Product ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
281,1004,69,S,Cyan,Fall,4.2,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,1023,61,XL,Charcoal,Spring,2.5,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,1012,94,M,Teal,Summer,3.0,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,1002,30,S,Maroon,Fall,3.2,Next Day Air,Yes,Yes,16,Venmo,Annually
285,1012,45,M,Red,Summer,3.5,Standard,Yes,Yes,4,PayPal,Quarterly
286,1009,39,XL,Yellow,Summer,4.8,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,1017,51,L,Gray,Summer,2.6,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,1019,37,L,Blue,Spring,3.4,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
289,1018,62,M,Lavender,Winter,3.7,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
290,1008,85,M,Yellow,Fall,4.5,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,1018,33,M,Indigo,Winter,3.7,Standard,Yes,Yes,50,PayPal,Weekly
292,1011,26,XL,Violet,Fall,3.3,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,1010,99,M,Green,Spring,4.7,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,1009,39,M,White,Spring,2.7,Express,Yes,Yes,33,PayPal,Annually
295,1012,20,M,Gold,Spring,4.6,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,1013,42,M,Indigo,Winter,2.7,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,1004,74,S,Lavender,Spring,4.8,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,1010,26,XL,Purple,Summer,4.4,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,1018,53,M,Lavender,Winter,4.0,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,1005,80,M,Maroon,Summer,3.2,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
301,1020,98,M,Teal,Spring,4.4,Store Pickup,Yes,Yes,24,PayPal,Weekly
302,1012,95,M,Green,Spring,3.8,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,1002,44,L,Olive,Summer,3.6,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,1004,60,M,Turquoise,Summer,3.3,Next Day Air,Yes,Yes,49,Venmo,Weekly
305,1011,84,M,Green,Winter,3.4,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,1002,59,M,Teal,Fall,3.5,2-Day Shipping,Yes,Yes,26,PayPal,Annually
307,1015,49,S,White,Summer,3.6,Express,Yes,Yes,4,Cash,Annually
308,1025,32,M,Orange,Winter,3.2,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,1009,29,M,Beige,Fall,3.7,Standard,Yes,Yes,45,Venmo,Bi-Weekly
310,1011,22,M,Yellow,Spring,4.5,Standard,Yes,Yes,21,Cash,Fortnightly
311,1014,85,M,Charcoal,Winter,4.6,Standard,Yes,Yes,50,Cash,Fortnightly
312,1003,52,L,Silver,Winter,4.1,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,1014,89,L,Green,Spring,3.4,Next Day Air,Yes,Yes,6,PayPal,Annually
314,1011,77,M,Pink,Spring,3.7,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,1014,24,M,Purple,Summer,3.3,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,1017,24,XL,Orange,Spring,4.5,Express,Yes,Yes,24,Debit Card,Annually
317,1009,22,M,Charcoal,Fall,3.3,Free Shipping,Yes,Yes,46,Venmo,Monthly
318,1002,82,L,Teal,Fall,4.3,Standard,Yes,Yes,42,Cash,Every 3 Months
319,1022,67,M,Beige,Winter,2.5,Standard,Yes,Yes,10,Cash,Annually
320,1007,74,XL,White,Spring,2.6,Standard,Yes,Yes,1,Cash,Every 3 Months
321,1017,72,L,White,Summer,4.9,Standard,Yes,Yes,28,Debit Card,Quarterly
322,1005,36,L,Orange,Summer,4.7,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,1023,95,S,Cyan,Winter,3.0,Standard,Yes,Yes,47,Credit Card,Monthly
324,1016,78,M,Orange,Winter,3.5,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly
325,1006,82,M,Olive,Summer,4.8,Standard,Yes,Yes,37,Venmo,Quarterly
326,1014,70,M,Charcoal,Winter,4.3,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,1019,41,M,White,Fall,3.2,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,1008,42,M,Teal,Summer,3.1,Free Shipping,Yes,Yes,36,PayPal,Weekly
329,1008,50,M,Yellow,Fall,2.8,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,1021,31,S,White,Summer,2.9,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,1002,51,M,Beige,Winter,,Express,Yes,Yes,43,Venmo,Bi-Weekly
332,1006,98,L,Beige,Fall,3.3,Store Pickup,Yes,Yes,46,PayPal,Quarterly
333,1006,86,M,Maroon,Winter,2.8,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,1002,64,M,Teal,Winter,4.5,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,1001,46,M,Lavender,Fall,2.6,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,1002,85,L,Maroon,Spring,3.7,Standard,Yes,Yes,44,Venmo,Every 3 Months
337,1020,81,S,Orange,Fall,4.4,Express,Yes,Yes,16,PayPal,Annually
338,1002,59,M,Cyan,Winter,4.3,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,1016,79,M,Silver,Winter,3.5,Express,Yes,Yes,16,Cash,Weekly
340,1007,33,M,Teal,Spring,3.8,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,1007,47,L,Blue,Summer,3.5,Express,Yes,Yes,39,Venmo,Every 3 Months
342,1020,20,S,Blue,Summer,4.6,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,1008,36,M,Olive,Spring,2.6,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,1004,39,M,Purple,Summer,4.4,Next Day Air,Yes,Yes,26,Venmo,Monthly
345,1012,71,M,Charcoal,Winter,4.0,Standard,Yes,Yes,46,Debit Card,Monthly
346,1010,59,S,Olive,Winter,4.4,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,1003,50,L,Violet,Spring,4.7,Next Day Air,Yes,Yes,5,Cash,Weekly
348,1004,41,L,Red,Fall,3.9,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
349,1001,59,M,Beige,Fall,2.7,Free Shipping,Yes,Yes,17,PayPal,Fortnightly
350,1020,87,M,Green,Winter,3.7,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,1002,68,M,Violet,Spring,2.6,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,1012,90,M,Teal,Winter,3.9,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,1003,71,XL,Yellow,Fall,4.9,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
354,1005,64,L,Yellow,Fall,4.1,Store Pickup,Yes,Yes,35,Debit Card,Monthly
355,1017,76,S,Olive,Fall,3.0,Free Shipping,Yes,Yes,42,Venmo,Weekly
356,1017,42,XL,Magenta,Fall,4.1,2-Day Shipping,Yes,Yes,1,PayPal,Every 3 Months
357,1014,80,L,Black,Spring,,Standard,Yes,Yes,27,Cash,Weekly
358,1023,56,M,Olive,Spring,4.0,Standard,Yes,Yes,16,Credit Card,Bi-Weekly
359,1020,25,XL,Magenta,Summer,3.6,Express,Yes,Yes,36,Credit Card,Every 3 Months
360,1005,74,M,Olive,Winter,3.0,Store Pickup,Yes,Yes,30,Credit Card,Every 3 Months
361,1014,30,M,Teal,Summer,3.0,Standard,Yes,Yes,18,Debit Card,Fortnightly
362,1018,96,M,White,Spring,2.6,Free Shipping,Yes,Yes,45,Cash,Annually
363,1005,64,M,Charcoal,Fall,3.4,Free Shipping,Yes,Yes,1,Venmo,Fortnightly
364,1007,88,L,Yellow,Winter,3.1,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly
365,1010,88,L,Charcoal,Summer,3.0,Free Shipping,Yes,Yes,7,Venmo,Every 3 Months
366,1025,88,XL,Gray,Summer,3.7,Standard,Yes,Yes,50,PayPal,Quarterly
367,1021,36,M,Turquoise,Spring,3.5,Store Pickup,Yes,Yes,37,Venmo,Fortnightly
368,1011,40,XL,Cyan,Spring,2.8,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly
369,1009,39,M,Charcoal,Spring,4.5,Standard,Yes,Yes,29,Cash,Monthly
370,1023,40,M,Silver,Summer,3.3,Store Pickup,Yes,Yes,45,PayPal,Quarterly
371,1019,34,M,Olive,Winter,3.4,Express,Yes,Yes,13,PayPal,Weekly
372,1005,83,S,Pink,Winter,3.2,2-Day Shipping,Yes,Yes,47,PayPal,Monthly
373,1002,85,L,Orange,Summer,3.7,Standard,Yes,Yes,7,Debit Card,Weekly
374,1008,27,L,White,Summer,4.6,Express,Yes,Yes,11,Venmo,Bi-Weekly
375,1017,78,S,Purple,Spring,5.0,Store Pickup,Yes,Yes,39,Bank Transfer,Monthly
376,1013,32,M,Olive,Summer,4.4,Standard,Yes,Yes,6,Debit Card,Quarterly
377,1010,51,S,Gray,Fall,4.9,Express,Yes,Yes,2,Venmo,Bi-Weekly
378,1019,32,M,Silver,Spring,4.1,Standard,Yes,Yes,39,Credit Card,Every 3 Months
379,1011,62,L,Orange,Winter,4.9,Next Day Air,Yes,Yes,23,Credit Card,Monthly
380,1018,29,S,Magenta,Fall,4.7,2-Day Shipping,Yes,Yes,46,Debit Card,Bi-Weekly
381,1022,69,XL,Beige,Fall,3.0,Store Pickup,Yes,Yes,19,Bank Transfer,Weekly
382,1017,25,L,Lavender,Winter,3.4,Store Pickup,Yes,Yes,3,Credit Card,Every 3 Months
383,1003,76,M,Peach,Winter,3.2,Store Pickup,Yes,Yes,47,PayPal,Quarterly
384,1013,77,S,Magenta,Fall,,Standard,Yes,Yes,6,PayPal,Quarterly
385,1002,33,M,Beige,Fall,4.5,2-Day Shipping,Yes,Yes,6,Venmo,Annually
386,1007,93,S,Yellow,Fall,2.7,Next Day Air,Yes,Yes,12,Credit Card,Bi-Weekly
387,1017,39,L,Brown,Spring,3.4,Express,Yes,Yes,40,PayPal,Quarterly
388,1008,93,L,Silver,Summer,4.6,Store Pickup,Yes,Yes,38,PayPal,Fortnightly
389,1009,82,M,Orange,Summer,2.7,Store Pickup,Yes,Yes,10,PayPal,Quarterly
390,1024,42,L,Purple,Spring,4.2,Standard,Yes,Yes,28,Bank Transfer,Monthly
391,1025,71,M,Indigo,Winter,3.2,2-Day Shipping,Yes,Yes,19,PayPal,Annually
392,1002,86,L,Gray,Spring,4.8,Standard,Yes,Yes,25,Cash,Fortnightly
393,1018,82,XL,Black,Spring,3.3,Next Day Air,Yes,Yes,38,Credit Card,Annually
394,1010,65,L,Maroon,Fall,4.2,Standard,Yes,Yes,6,PayPal,Fortnightly
395,1019,29,M,Beige,Spring,4.8,Store Pickup,Yes,Yes,7,Debit Card,Bi-Weekly
396,1005,65,L,Brown,Winter,4.9,Store Pickup,Yes,Yes,2,PayPal,Annually
397,1011,88,S,Black,Fall,3.9,Standard,Yes,Yes,24,Bank Transfer,Annually
398,1023,46,M,Indigo,Fall,3.0,Free Shipping,Yes,Yes,26,Cash,Annually
399,1024,67,S,Silver,Winter,4.6,Free Shipping,Yes,Yes,25,Debit Card,Every 3 Months
400,1019,35,L,Blue,Fall,3.5,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly
401,1024,66,M,Green,Winter,4.8,Free Shipping,Yes,Yes,14,PayPal,Fortnightly
402,1018,91,L,Orange,Fall,4.8,Standard,Yes,Yes,21,Cash,Quarterly
403,1022,78,L,Cyan,Fall,3.0,Express,Yes,Yes,26,PayPal,Monthly
404,1005,45,M,Orange,Winter,4.5,Next Day Air,Yes,Yes,12,Bank Transfer,Annually
405,1018,93,M,Indigo,Spring,4.8,Store Pickup,Yes,Yes,11,Credit Card,Monthly
406,1003,74,S,Silver,Summer,3.8,Standard,Yes,Yes,15,Cash,Annually
407,1025,55,M,Peach,Spring,4.6,Express,Yes,Yes,13,Cash,Monthly
408,1016,76,XL,Teal,Spring,3.1,Next Day Air,Yes,Yes,5,Credit Card,Bi-Weekly
409,1005,66,L,White,Spring,3.4,Express,Yes,Yes,36,Cash,Fortnightly
410,1007,51,M,Brown,Winter,3.3,2-Day Shipping,Yes,Yes,32,Bank Transfer,Monthly
411,1002,26,L,Lavender,Spring,4.8,2-Day Shipping,Yes,Yes,1,Credit Card,Quarterly
412,1003,29,M,Indigo,Summer,2.8,Express,Yes,Yes,15,PayPal,Annually
413,1015,74,M,Yellow,Summer,3.1,Store Pickup,Yes,Yes,3,Bank Transfer,Weekly
414,1017,99,S,White,Summer,4.6,Free Shipping,Yes,Yes,48,Cash,Monthly
415,1022,88,L,Violet,Winter,2.6,Store Pickup,Yes,Yes,30,Debit Card,Weekly
416,1008,31,M,Lavender,Winter,2.6,Express,Yes,Yes,40,Bank Transfer,Monthly
417,1023,55,L,Olive,Spring,3.8,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly
418,1004,81,L,Beige,Fall,4.5,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
419,1002,73,L,Purple,Spring,3.0,Standard,Yes,Yes,27,Venmo,Bi-Weekly
420,1007,91,S,Teal,Winter,,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months
421,1021,54,S,Peach,Spring,3.8,Free Shipping,Yes,Yes,18,Debit Card,Bi-Weekly
422,1006,40,M,Violet,Winter,3.5,Standard,Yes,Yes,48,Cash,Bi-Weekly
423,1014,59,M,Purple,Fall,3.1,Store Pickup,Yes,Yes,32,Debit Card,Annually
424,1019,26,L,Teal,Spring,3.0,Store Pickup,Yes,Yes,21,Credit Card,Bi-Weekly
425,1002,23,M,Gold,Winter,4.3,Standard,Yes,Yes,42,PayPal,Fortnightly
426,1003,87,S,Teal,Winter,3.3,Store Pickup,Yes,Yes,4,Credit Card,Quarterly
427,1014,71,M,Violet,Winter,4.7,Express,Yes,Yes,19,Credit Card,Quarterly
428,1022,91,L,Black,Winter,4.5,Store Pickup,Yes,Yes,6,Credit Card,Quarterly
429,1008,64,XL,Gold,Winter,2.9,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly
430,1004,94,M,Gold,Winter,4.1,2-Day Shipping,Yes,Yes,21,Cash,Fortnightly
431,1006,40,M,Brown,Summer,3.5,Store Pickup,Yes,Yes,40,Debit Card,Annually
432,1020,76,L,Cyan,Winter,3.4,Store Pickup,Yes,Yes,33,Cash,Fortnightly
433,1006,86,S,Indigo,Fall,3.3,Free Shipping,Yes,Yes,26,Venmo,Weekly
434,1012,92,M,Orange,Fall,3.2,Store Pickup,Yes,Yes,23,Credit Card,Fortnightly
435,1010,52,L,Pink,Spring,4.0,Store Pickup,Yes,Yes,39,PayPal,Every 3 Months
436,1008,28,XL,Olive,Winter,3.6,Next Day Air,Yes,Yes,42,Bank Transfer,Monthly
437,1014,46,L,Cyan,Summer,4.6,Free Shipping,Yes,Yes,41,Bank Transfer,Weekly
438,1017,50,M,Peach,Summer,2.6,Next Day Air,Yes,Yes,41,PayPal,Annually
439,1023,23,M,Turquoise,Winter,4.3,Express,Yes,Yes,12,Credit Card,Fortnightly
440,1015,50,M,Turquoise,Summer,3.4,Free Shipping,Yes,Yes,31,Cash,Monthly
441,1006,89,XL,Maroon,Winter,3.5,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly
442,1016,81,M,Maroon,Winter,4.2,Standard,Yes,Yes,32,Credit Card,Annually
443,1013,69,M,Olive,Fall,,Store Pickup,Yes,Yes,31,Credit Card,Quarterly
444,1013,67,M,Magenta,Summer,3.6,Free Shipping,Yes,Yes,24,PayPal,Annually
445,1011,20,M,Red,Summer,4.3,Store Pickup,Yes,Yes,31,Debit Card,Annually
446,1024,29,M,Olive,Fall,4.9,Standard,Yes,Yes,18,Venmo,Annually
447,1006,74,M,Silver,Summer,4.1,Store Pickup,Yes,Yes,15,Venmo,Monthly
448,1007,82,S,Turquoise,Spring,3.6,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
449,1025,23,M,Yellow,Summer,3.4,Next Day Air,Yes,Yes,35,Bank Transfer,Fortnightly
450,1017,45,L,Peach,Summer,2.9,2-Day Shipping,Yes,Yes,35,Bank Transfer,Monthly
451,1024,21,L,Beige,Summer,2.7,Store Pickup,Yes,Yes,19,Credit Card,Monthly
452,1017,31,M,Pink,Summer,4.3,Express,Yes,Yes,26,Credit Card,Fortnightly
453,1014,45,M,Violet,Summer,,Express,Yes,Yes,39,PayPal,Fortnightly
454,1017,56,XL,Peach,Winter,2.8,Next Day Air,Yes,Yes,22,Credit Card,Weekly
455,1015,97,S,Gold,Summer,3.2,Next Day Air,Yes,Yes,14,Cash,Bi-Weekly
456,1001,100,XL,Gold,Fall,3.6,Store Pickup,Yes,Yes,50,Debit Card,Fortnightly
457,1001,96,S,Indigo,Fall,4.0,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly
458,1025,99,M,Blue,Spring,4.9,Next Day Air,Yes,Yes,48,Debit Card,Every 3 Months
459,1007,91,L,Black,Winter,4.0,2-Day Shipping,Yes,Yes,48,PayPal,Monthly
460,1020,30,L,Black,Winter,3.8,Standard,Yes,Yes,27,PayPal,Fortnightly
461,1010,65,L,Teal,Summer,,Store Pickup,Yes,Yes,27,Bank Transfer,Weekly
462,1024,93,M,Yellow,Winter,3.9,Express,Yes,Yes,20,Venmo,Weekly
463,1015,81,M,White,Fall,3.3,Express,Yes,Yes,48,Venmo,Every 3 Months
464,1017,81,S,Orange,Summer,2.7,Standard,Yes,Yes,29,Venmo,Weekly
465,1013,52,M,Silver,Winter,4.7,Next Day Air,Yes,Yes,45,PayPal,Monthly
466,1012,88,M,Pink,Summer,2.8,Next Day Air,Yes,Yes,25,Cash,Quarterly
467,1003,24,L,Turquoise,Winter,4.6,Free Shipping,Yes,Yes,25,PayPal,Weekly
468,1022,51,S,Orange,Spring,4.5,2-Day Shipping,Yes,Yes,37,Debit Card,Every 3 Months
469,1022,38,S,Peach,Fall,5.0,Free Shipping,Yes,Yes,16,Cash,Quarterly
470,1007,46,L,Pink,Fall,4.1,2-Day Shipping,Yes,Yes,30,Debit Card,Bi-Weekly
471,1011,63,L,Teal,Summer,4.6,Express,Yes,Yes,6,Cash,Every 3 Months
472,1019,72,XL,White,Winter,4.9,2-Day Shipping,Yes,Yes,36,Bank Transfer,Quarterly
473,1003,39,L,Gray,Winter,3.9,Free Shipping,Yes,Yes,3,Bank Transfer,Quarterly
474,1008,42,L,Olive,Spring,3.9,Store Pickup,Yes,Yes,29,PayPal,Every 3 Months
475,1002,76,XL,Maroon,Summer,2.6,2-Day Shipping,Yes,Yes,15,Cash,Quarterly
476,1005,66,L,Magenta,Summer,2.7,Free Shipping,Yes,Yes,18,Debit Card,Annually
477,1019,90,M,Magenta,Spring,3.5,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly
478,1002,56,M,Green,Summer,3.7,Free Shipping,Yes,Yes,49,Debit Card,Weekly
479,1017,43,XL,Turquoise,Winter,3.2,Free Shipping,Yes,Yes,48,Venmo,Annually
480,1009,84,L,Yellow,Winter,3.3,Store Pickup,Yes,Yes,43,Venmo,Monthly
481,1016,88,M,Gray,Summer,4.8,Standard,Yes,Yes,30,Debit Card,Bi-Weekly
482,1020,88,L,Peach,Fall,3.2,2-Day Shipping,Yes,Yes,10,PayPal,Fortnightly
483,1023,42,M,Yellow,Winter,2.5,2-Day Shipping,Yes,Yes,11,Venmo,Annually
484,1016,73,M,White,Fall,3.9,Store Pickup,Yes,Yes,12,Debit Card,Weekly
485,1020,73,L,Lavender,Summer,4.7,Free Shipping,Yes,Yes,28,Bank Transfer,Quarterly
486,1010,44,S,Blue,Spring,2.6,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly
487,1004,63,M,Charcoal,Fall,2.8,Store Pickup,Yes,Yes,37,Venmo,Every 3 Months
488,1015,68,L,Red,Winter,4.4,Store Pickup,Yes,Yes,22,Credit Card,Quarterly
489,1002,29,L,Olive,Spring,4.6,Standard,Yes,Yes,32,Venmo,Weekly
490,1021,85,M,Green,Summer,3.2,Standard,Yes,Yes,40,PayPal,Annually
491,1005,42,M,Silver,Winter,4.2,2-Day Shipping,Yes,Yes,47,Cash,Monthly
492,1008,69,M,Silver,Summer,,2-Day Shipping,Yes,Yes,24,Credit Card,Bi-Weekly
493,1006,62,M,Black,Fall,3.9,Standard,Yes,Yes,11,Debit Card,Weekly
494,1022,48,XL,Red,Summer,4.7,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly
495,1024,68,M,Indigo,Winter,4.5,Express,Yes,Yes,42,Debit Card,Weekly
496,1009,36,XL,Cyan,Fall,3.3,Free Shipping,Yes,Yes,6,Debit Card,Fortnightly
497,1011,63,S,Maroon,Fall,3.3,Express,Yes,Yes,31,Venmo,Fortnightly
498,1005,39,S,Silver,Winter,4.6,Free Shipping,Yes,Yes,31,Cash,Weekly
499,1024,78,M,Lavender,Spring,3.6,Free Shipping,Yes,Yes,27,Bank Transfer,Monthly
500,1010,99,L,Silver,Winter,4.8,Express,Yes,Yes,24,PayPal,Monthly
501,1018,31,L,Purple,Fall,4.8,Next Day Air,Yes,Yes,35,Venmo,Every 3 Months
502,1024,45,M,Cyan,Spring,2.9,Next Day Air,Yes,Yes,21,Venmo,Annually
503,1014,30,S,Cyan,Fall,2.8,Express,Yes,Yes,8,PayPal,Fortnightly
504,1010,24,M,Lavender,Summer,3.2,Next Day Air,Yes,Yes,26,Bank Transfer,Quarterly
505,1010,22,M,Maroon,Winter,3.9,Free Shipping,Yes,Yes,26,PayPal,Annually
506,1018,63,L,Gray,Spring,4.3,Express,Yes,Yes,9,Cash,Bi-Weekly
507,1019,40,M,Olive,Fall,2.7,2-Day Shipping,Yes,Yes,48,Debit Card,Annually
508,1007,20,M,Magenta,Spring,5.0,Store Pickup,Yes,Yes,33,Debit Card,Fortnightly
509,1017,20,S,Yellow,Winter,3.7,Store Pickup,Yes,Yes,31,PayPal,Quarterly
510,1018,80,L,Cyan,Summer,3.9,Free Shipping,Yes,Yes,17,Debit Card,Weekly
511,1006,87,M,Teal,Fall,3.9,2-Day Shipping,Yes,Yes,22,Venmo,Annually
512,1006,46,L,Yellow,Fall,3.1,Free Shipping,Yes,Yes,8,PayPal,Annually
513,1025,49,L,Peach,Winter,,Next Day Air,Yes,Yes,2,Bank Transfer,Monthly
514,1019,65,M,Peach,Fall,3.6,Store Pickup,Yes,Yes,45,Venmo,Annually
515,1012,62,S,Olive,Winter,4.3,Standard,Yes,Yes,47,PayPal,Quarterly
516,1020,67,L,Charcoal,Spring,4.5,Next Day Air,Yes,Yes,7,Cash,Monthly
517,1016,41,L,Indigo,Fall,2.8,2-Day Shipping,Yes,Yes,19,Debit Card,Bi-Weekly
518,1024,49,L,Silver,Fall,2.7,Free Shipping,Yes,Yes,44,Cash,Every 3 Months
519,1001,100,M,Beige,Fall,2.9,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months
520,1023,54,L,Blue,Summer,4.4,2-Day Shipping,Yes,Yes,17,Bank Transfer,Quarterly
521,1013,84,M,White,Spring,3.9,Free Shipping,Yes,Yes,20,Debit Card,Quarterly
522,1007,41,L,Gold,Winter,3.5,Standard,Yes,Yes,50,Bank Transfer,Annually
523,1025,88,M,Blue,Spring,2.5,Store Pickup,Yes,Yes,37,Cash,Quarterly
524,1004,40,M,Orange,Spring,4.9,Express,Yes,Yes,5,PayPal,Quarterly
525,1006,39,M,Gold,Summer,4.8,Free Shipping,Yes,Yes,44,PayPal,Annually
526,1008,37,M,Cyan,Spring,3.2,Next Day Air,Yes,Yes,41,Debit Card,Monthly
527,1014,52,S,Red,Winter,4.9,Standard,Yes,Yes,19,Cash,Monthly
528,1018,23,L,Yellow,Winter,4.3,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months
529,1005,88,S,Beige,Winter,3.2,Express,Yes,Yes,40,Cash,Annually
530,1007,84,M,Orange,Fall,3.7,Standard,Yes,Yes,6,Credit Card,Monthly
531,1008,37,XL,Magenta,Winter,3.2,Store Pickup,Yes,Yes,25,Credit Card,Bi-Weekly
532,1004,51,L,Purple,Fall,3.4,Next Day Air,Yes,Yes,42,Cash,Weekly
533,1014,76,L,Black,Winter,4.1,Express,Yes,Yes,35,Bank Transfer,Every 3 Months
534,1004,60,L,Pink,Spring,4.5,Next Day Air,Yes,Yes,17,Debit Card,Weekly
535,1025,72,L,Pink,Fall,4.5,Next Day Air,Yes,Yes,4,PayPal,Quarterly
536,1018,45,L,Maroon,Spring,3.2,Free Shipping,Yes,Yes,24,Bank Transfer,Weekly
537,1015,84,S,Maroon,Fall,4.4,Store Pickup,Yes,Yes,16,Debit Card,Every 3 Months
538,1001,49,S,Turquoise,Summer,3.0,Store Pickup,Yes,Yes,14,Debit Card,Annually
539,1021,22,XL,Green,Spring,3.2,Free Shipping,Yes,Yes,43,Cash,Weekly
540,1008,48,M,Violet,Winter,4.0,Store Pickup,Yes,Yes,49,Debit Card,Weekly
541,1011,37,M,Lavender,Spring,3.1,Next Day Air,Yes,Yes,33,Cash,Every 3 Months
542,1015,27,L,Gray,Fall,2.8,Next Day Air,Yes,Yes,45,Cash,Bi-Weekly
543,1024,79,XL,Teal,Spring,4.6,Next Day Air,Yes,Yes,35,Cash,Bi-Weekly
544,1012,98,S,Red,Spring,4.3,Express,Yes,Yes,11,Credit Card,Monthly
545,1004,64,S,Yellow,Summer,3.3,Standard,Yes,Yes,30,Bank Transfer,Every 3 Months
546,1008,32,L,Magenta,Summer,3.5,2-Day Shipping,Yes,Yes,48,Debit Card,Annually
547,1016,74,M,Brown,Winter,3.4,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly
548,1015,50,M,Blue,Winter,2.8,Free Shipping,Yes,Yes,26,Venmo,Weekly
549,1022,64,M,Black,Winter,4.6,Store Pickup,Yes,Yes,41,Debit Card,Every 3 Months
550,1022,29,S,Olive,Fall,3.6,Express,Yes,Yes,37,Venmo,Bi-Weekly
551,1023,62,M,Olive,Summer,3.3,Store Pickup,Yes,Yes,12,PayPal,Weekly
552,1008,78,XL,Green,Fall,3.1,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly
553,1018,94,M,Peach,Fall,3.5,Express,Yes,Yes,18,Bank Transfer,Weekly
554,1013,59,M,White,Winter,3.2,Express,Yes,Yes,15,Credit Card,Quarterly
555,1005,47,M,Red,Summer,3.0,Express,Yes,Yes,34,Bank Transfer,Weekly
556,1025,57,M,White,Fall,4.8,Express,Yes,Yes,37,Venmo,Annually
557,1008,90,L,Indigo,Winter,5.0,Store Pickup,Yes,Yes,21,Cash,Fortnightly
558,1006,60,M,White,Spring,2.9,Free Shipping,Yes,Yes,31,Debit Card,Weekly
559,1005,77,L,Teal,Fall,3.2,Express,Yes,Yes,43,Debit Card,Every 3 Months
560,1019,41,M,Indigo,Fall,2.9,Store Pickup,Yes,Yes,22,Bank Transfer,Monthly
561,1017,48,L,Red,Fall,,Free Shipping,Yes,Yes,12,Debit Card,Annually
562,1015,65,M,Blue,Fall,2.6,Next Day Air,Yes,Yes,25,PayPal,Fortnightly
563,1003,62,M,Blue,Summer,3.5,Standard,Yes,Yes,40,Debit Card,Annually
